player_name,win_rate,aces,double_faults,total_points_won,total_won_on_return,IA,IE,ID,cluster
Albert Trillas Garcia,0.0,0.0,0.0,44.0,28.0,0.0,0.0,28.0,3
Alberto Garcia Jimenez,0.4,0.0,0.2,47.4,36.0,0.0,0.004132231404958678,36.0,2
Alberto Garcia Trabanco,0.0,0.0,0.0,47.333333333333336,31.333333333333332,0.0,0.0,31.333333333333332,3
Albin Olsson,0.0,0.0,1.0,37.5,21.5,0.0,0.025974025974025976,21.5,2
Alejandra Alonso De Villa,0.6161616161616161,0.0,0.04040404040404041,51.19191919191919,43.58585858585859,0.0,0.0007741436036384751,43.58585858585859,2
Alejandra Salazar Bengoechea,0.6283185840707964,0.017699115044247787,0.02654867256637168,52.43362831858407,45.16814159292036,0.011120682903907901,0.0004968532626697582,45.16814159292036,0
Alejandro Arroyo,0.5376344086021505,0.0,0.10752688172043011,50.32258064516129,36.623655913978496,0.0,0.002095118374188142,36.623655913978496,2
Alejandro Caton Calvo,0.5,0.0,0.0,47.5,31.5,0.0,0.0,31.5,3
Alejandro Galan,0.8333333333333334,0.0,0.010752688172043012,56.45161290322581,44.865591397849464,0.0,0.00018716077110237696,44.865591397849464,2
Alejandro Jerez Carnero,0.5,0.0,0.1,48.5,29.6,0.0,0.00202020202020202,29.6,2
Alejandro Tasa Van Beek,0.0,0.0,0.0,40.0,24.0,0.0,0.0,24.0,3
Alex Chozas,0.4805194805194805,0.0,0.03896103896103896,49.36363636363637,36.35064935064935,0.0,0.0007735946364105208,36.35064935064935,2
Alex Ruiz,0.5638297872340425,0.0,0.031914893617021274,51.07446808510638,36.691489361702125,0.0,0.0006128702757916241,36.691489361702125,2
Alfonso Sanchez Arriaga,0.3333333333333333,0.0,0.0,41.0,26.666666666666668,0.0,0.0,26.666666666666668,3
Ali Alburayh,0.0,0.0,0.0,32.0,24.0,0.0,0.0,24.0,3
Ali Alsaygh,0.0,0.0,0.0,30.5,26.5,0.0,0.0,26.5,3
Alicia Blanco Rojo,0.29411764705882354,0.0,0.11764705882352941,45.529411764705884,40.05882352941177,0.0,0.0025284450063211123,40.05882352941177,2
Alicia Ca??ellas,0.0,0.0,0.0,42.0,33.0,0.0,0.0,33.0,3
Alix Collombon,0.4084507042253521,0.028169014084507043,0.0,47.88732394366197,40.732394366197184,0.011505653640150765,0.0,40.732394366197184,0
Alonso Rodriguez Martinez,0.23809523809523808,0.0,0.0,47.095238095238095,34.142857142857146,0.0,0.0,34.142857142857146,3
Alvaro Cepero,0.3709677419354839,0.016129032258064516,0.016129032258064516,47.903225806451616,34.58064516129032,0.005983350676378772,0.00032981530343007914,34.58064516129032,1
Alvaro Lopez Campos,0.0,0.0,0.0,43.0,25.0,0.0,0.0,25.0,3
Alvaro Montiel Caruso,0.29411764705882354,0.0,0.058823529411764705,46.529411764705884,32.88235294117647,0.0,0.0012376237623762376,32.88235294117647,2
Amanda Girdo,0.0,0.0,0.0,41.5,34.0,0.0,0.0,34.0,3
Amanda Lopez Moral,0.4444444444444444,0.0,0.0,44.888888888888886,37.77777777777778,0.0,0.0,37.77777777777778,3
Amilcar Gaston Bejarano,0.0,0.0,0.0,37.0,23.0,0.0,0.0,23.0,3
An-Sophie Mestach,0.0,0.5,0.0,42.5,31.0,0.0,0.0,31.0,3
Ana Catarina Nogueira,0.39285714285714285,0.0,0.10714285714285714,47.089285714285715,39.44642857142857,0.0,0.0022279985146676567,39.44642857142857,2
Ana Dominguez Gracia,0.1,0.0,0.0,42.9,32.4,0.0,0.0,32.4,3
Ana Fernandez De Osso Fuentes,0.2,0.0,0.2,45.2,40.0,0.0,0.004329004329004329,40.0,2
Ana Maria Cabrejas Ruiz,0.0,0.0,0.0,40.0,36.0,0.0,0.0,36.0,3
Ana Varo Ramos,0.2222222222222222,0.0,0.0,41.77777777777778,35.55555555555556,0.0,0.0,35.55555555555556,3
Andrea Ustero Prieto,0.6190476190476191,0.01904761904761905,0.01904761904761905,51.476190476190474,43.2,0.01179138321995465,0.00036297640653357535,43.2,0
Andres Fdz Lancha,0.3870967741935484,0.0,0.03225806451612903,48.0,31.096774193548388,0.0,0.0006583278472679394,31.096774193548388,2
Anna Ortiz Gasc??,0.0,0.0,0.0,39.0,27.0,0.0,0.0,27.0,3
Anna Ortiz Gasco,0.25,0.0,0.0,43.0,31.5,0.0,0.0,31.5,3
Anton Sans,0.3333333333333333,0.0,0.08333333333333333,49.30555555555556,35.833333333333336,0.0,0.0016565433462175593,35.833333333333336,2
Antonio Fernandez,0.36507936507936506,0.015873015873015872,0.06349206349206349,46.79365079365079,35.92063492063492,0.005794910556815318,0.001328462304882099,35.92063492063492,1
Antonio Graupera,0.0,0.0,0.0,44.0,41.0,0.0,0.0,41.0,3
Antonio Luque,0.35294117647058826,0.0,0.0,48.05882352941177,35.529411764705884,0.0,0.0,35.529411764705884,3
Antonio Varo Ramos,0.3333333333333333,0.0,0.3333333333333333,50.0,43.0,0.0,0.0065359477124183,43.0,2
Araceli Martinez,0.40625,0.03125,0.0,48.1875,41.0,0.0126953125,0.0,41.0,0
Arantxa Soriano Perez,0.21739130434782608,0.0,0.043478260869565216,45.130434782608695,38.869565217391305,0.0,0.000942507068803016,38.869565217391305,2
Aranzazu Osoro Ulrich,0.5943396226415094,0.018867924528301886,0.03773584905660377,51.443396226415096,44.12264150943396,0.011213955144179423,0.0007195538765965101,44.12264150943396,0
Areej Khalil Fareh,0.0,0.0,0.0,21.5,14.0,0.0,0.0,14.0,3
Ares Llobera Irun,0.0,0.0,0.0,44.0,40.0,0.0,0.0,40.0,3
Ariadna Ca??ellas Rodero,0.23529411764705882,0.029411764705882353,0.0,44.294117647058826,37.411764705882355,0.006920415224913495,0.0,37.411764705882355,1
Ariana Sanchez Fallada,0.8364779874213837,0.025157232704402517,0.018867924528301886,57.301886792452834,49.666666666666664,0.02104347138167003,0.0003236245954692556,49.666666666666664,0
Aris Patiniotis,0.40350877192982454,0.0,0.08771929824561403,49.14035087719298,37.07017543859649,0.0,0.0017494751574527643,37.07017543859649,2
Arnau Ayats,0.3829787234042553,0.0,0.0425531914893617,48.255319148936174,35.297872340425535,0.0,0.0008639308855291575,35.297872340425535,2
Arturo Coello,0.9343434343434344,0.005050505050505051,0.020202020202020204,56.98989898989899,44.494949494949495,0.00471890623405775,0.0003483713638738896,44.494949494949495,0
Axel William Guevara,0.25,0.0,0.0,40.75,30.0,0.0,0.0,30.0,3
Barbara Las Heras,0.225,0.0,0.05,45.55,37.275,0.0,0.0010741138560687435,37.275,2
Bart Van Opstal,0.0,0.0,0.0,42.5,28.5,0.0,0.0,28.5,3
Bastien Blanque,0.18181818181818182,0.0,0.09090909090909091,45.63636363636363,34.18181818181818,0.0,0.0019493177387914231,34.18181818181818,2
Beatriz Caldera Sanchez,0.4878048780487805,0.012195121951219513,0.15853658536585366,49.792682926829265,42.41463414634146,0.005948839976204641,0.0031212484993997603,42.41463414634146,1
Beatriz Gonzalez Fernandez,0.8145161290322581,0.008064516129032258,0.016129032258064516,56.36290322580645,49.435483870967744,0.006568678459937565,0.0002811753128075355,49.435483870967744,0
Benjamin Tison,0.14285714285714285,0.0,0.0,45.0,33.0,0.0,0.0,33.0,3
Bo Luttikhuis,0.0,0.0,0.0,31.0,21.0,0.0,0.0,21.0,3
Boris Castro Garcia,0.25,0.0,0.0,51.5,35.5,0.0,0.0,35.5,3
Bram Coene,0.0,0.0,0.0,36.0,26.0,0.0,0.0,26.0,3
Bram Meijer,0.25,0.0,0.0,45.0,32.0,0.0,0.0,32.0,3
Brittany Dubins,0.0,0.0,0.0,44.0,33.0,0.0,0.0,33.0,3
Camila Acu??a,0.0,0.0,0.0,32.0,33.0,0.0,0.0,33.0,3
Camila Fassio Goyeneche,0.2,0.0,0.2,44.0,35.4,0.0,0.0044444444444444444,35.4,2
Camila Ramme Coellar,0.0,0.0,0.0,38.25,36.25,0.0,0.0,36.25,3
Candela Lucendo Millan,0.3333333333333333,0.0,0.0,41.333333333333336,34.0,0.0,0.0,34.0,3
Candido Jorge Alfaro,0.0,0.0,0.0,44.0,34.0,0.0,0.0,34.0,3
Carla Castillo Velarde,0.14285714285714285,0.0,0.0,41.0,28.285714285714285,0.0,0.0,28.285714285714285,3
Carla Fito Fernandez,0.0,0.0,0.0,42.0,40.0,0.0,0.0,40.0,3
Carla Mesa Salazar,0.29545454545454547,0.045454545454545456,0.06818181818181818,48.56818181818182,41.68181818181818,0.013429752066115703,0.0013755158184319118,41.68181818181818,0
Carla Touly,0.0,0.0,0.0,42.4,32.6,0.0,0.0,32.6,3
Carlos Luna,0.0,0.0,0.0,43.0,25.0,0.0,0.0,25.0,3
Carlos Marti,0.2631578947368421,0.0,0.0,47.10526315789474,35.578947368421055,0.0,0.0,35.578947368421055,3
Carlos Perez Cabeza,0.2,0.0,0.0,47.8,35.4,0.0,0.0,35.4,3
Carlos Zarhi,0.0,0.0,0.0,41.0,28.0,0.0,0.0,28.0,3
Carlotta Casali,0.14814814814814814,0.0,0.1111111111111111,43.666666666666664,35.74074074074074,0.0,0.0024875621890547263,35.74074074074074,2
Carmen Azcoitia Mazo,0.0,0.0,0.0,33.0,30.0,0.0,0.0,30.0,3
Carmen Castillon,0.5,0.0,0.0,48.0,43.0,0.0,0.0,43.0,3
Carmen Castillon Gamez,0.07142857142857142,0.0,0.0,41.714285714285715,34.0,0.0,0.0,34.0,3
Carmen Garcia Pardo,0.0,0.0,0.0,39.0,36.0,0.0,0.0,36.0,3
Carmen Goenaga Garcia,0.524390243902439,0.012195121951219513,0.08536585365853659,50.207317073170735,42.1219512195122,0.006395002974419989,0.0016670635865682305,42.1219512195122,1
Carolina Navarro,0.0,0.0,0.0,43.0,46.0,0.0,0.0,46.0,3
Carolina Navarro Bj??rk,0.30303030303030304,0.0,0.09090909090909091,45.60606060606061,37.57575757575758,0.0,0.0019505851755526656,37.57575757575758,2
Carolina Orsi,0.37681159420289856,0.0,0.014492753623188406,49.869565217391305,41.7536231884058,0.0,0.0002849002849002849,41.7536231884058,2
Catalina Arancibia,0.0,0.0,0.0,32.5,16.5,0.0,0.0,16.5,3
Catarina Castro Vilela,0.0,0.0,0.0,44.0,40.0,0.0,0.0,40.0,3
Caterina Maria Baldi,0.0,0.0,0.0,47.0,41.0,0.0,0.0,41.0,3
Cayetano Rocafort Lores,0.0,0.0,0.5,44.5,31.0,0.0,0.01098901098901099,31.0,2
Charlotte Soubrie,0.0,0.0,1.0,40.0,38.0,0.0,0.024390243902439025,38.0,2
Chiara Pappacena,0.2,0.0,0.0,42.6,34.6,0.0,0.0,34.6,3
Christian Fuster,0.0,0.0,0.0,42.333333333333336,28.0,0.0,0.0,28.0,3
Christian Medina Murphy,0.5,0.0,0.25,48.75,37.0,0.0,0.005025125628140704,37.0,2
Claudia Fernandez Sanchez,0.7872340425531915,0.014184397163120567,0.014184397163120567,56.43971631205674,49.45390070921986,0.011166440319903425,0.00024694406716878624,49.45390070921986,0
Claudia Jensen,0.68,0.02,0.02,52.98,44.96,0.013600000000000001,0.00037050759540570587,44.96,0
Claudia Jensen Sirvent,0.64,0.04,0.013333333333333334,53.54666666666667,46.70666666666666,0.0256,0.0002444390124663896,46.70666666666666,0
Claudia Ordo??ez Romero,0.5,0.0,0.0,39.0,33.0,0.0,0.0,33.0,3
Clement Geens,0.38461538461538464,0.0,0.07692307692307693,46.46153846153846,30.846153846153847,0.0,0.001620745542949757,30.846153846153847,2
Coral Alvarez Castro,0.0,0.0,0.0,40.0,30.0,0.0,0.0,30.0,3
Cristian German Gutierrez,0.26666666666666666,0.0,0.0,46.13333333333333,36.13333333333333,0.0,0.0,36.13333333333333,3
Cristian Jensen Sirvent,0.0,0.0,0.0,43.0,42.0,0.0,0.0,42.0,3
Cristina Gonzalez Cidoncha,0.0,0.0,0.0,40.0,30.0,0.0,0.0,30.0,3
Cristina Gonzalez Moro,0.0,0.0,0.0,42.0,40.0,0.0,0.0,40.0,3
Cristobal Martinez,0.25,0.0,0.25,45.75,40.0,0.0,0.0053475935828877,40.0,2
Cristobal Molina,0.0,0.0,1.0,40.0,23.0,0.0,0.024390243902439025,23.0,2
Daiara Agustina Valenzuela,0.25,0.0,0.0,47.0,38.25,0.0,0.0,38.25,3
Daiara Valenzuela,0.0,0.0,0.0,42.5,34.5,0.0,0.0,34.5,3
Daniel Appelgren,0.0,0.0,0.0,46.0,33.0,0.0,0.0,33.0,3
Daniel Luna Peinado,0.0,0.0,0.0,47.0,31.0,0.0,0.0,31.0,3
Daniel Santigosa,0.29411764705882354,0.0,0.058823529411764705,47.911764705882355,33.705882352941174,0.0,0.0012026458208057725,33.705882352941174,2
Daniel Windahl,0.2857142857142857,0.0,0.09523809523809523,46.95238095238095,32.857142857142854,0.0,0.0019860973187686196,32.857142857142854,2
Daniela Banchero,0.0,0.0,0.0,35.0,24.0,0.0,0.0,24.0,3
Daniele Cattaneo,0.3333333333333333,0.0,0.0,45.0,27.0,0.0,0.0,27.0,3
David Gala,0.40425531914893614,0.0,0.0425531914893617,48.361702127659576,35.680851063829785,0.0,0.0008620689655172414,35.680851063829785,2
Delfina Brea Senesi,0.8355263157894737,0.02631578947368421,0.006578947368421052,56.875,50.05263157894737,0.02198753462603878,0.00011367511651699443,50.05263157894737,0
Denis Tomas Perino,0.3617021276595745,0.0,0.0425531914893617,48.57446808510638,36.06382978723404,0.0,0.0008583690987124463,36.06382978723404,2
Diego Arredondo Garc??a,0.0,0.0,0.0,42.0,27.0,0.0,0.0,27.0,3
Diego Arredondo Garcia,0.2,0.0,0.0,41.6,25.8,0.0,0.0,25.8,3
Diego Garc??a,0.16666666666666666,0.0,0.16666666666666666,44.666666666666664,27.333333333333332,0.0,0.0036496350364963502,27.333333333333332,2
Diego Garcia Garcia,0.5,0.0,0.0,48.833333333333336,39.166666666666664,0.0,0.0,39.166666666666664,3
Diego Gil,0.2692307692307692,0.0,0.038461538461538464,46.0,33.15384615384615,0.0,0.0008183306055646482,33.15384615384615,2
Diogo Jesus,0.5,0.0,0.0,52.0,41.5,0.0,0.0,41.5,3
Dora Andrejszki,0.0,0.0,0.0,36.0,27.0,0.0,0.0,27.0,3
Dora Chamli,0.5,0.0,0.0,44.5,41.5,0.0,0.0,41.5,3
Douglas Rutgersson,0.0,0.0,0.0,40.5,28.0,0.0,0.0,28.0,3
Dylan Demian Cuello,0.0,0.0,0.0,45.333333333333336,30.0,0.0,0.0,30.0,3
Dylan Guichard,0.16666666666666666,0.0,0.0,47.166666666666664,34.5,0.0,0.0,34.5,3
Edu Alonso,0.58,0.0,0.03,51.65,39.61,0.0,0.0005698005698005698,39.61,2
Elena De La Rosa Ramos,0.0,0.0,0.0,36.0,33.0,0.0,0.0,33.0,3
Elisabet Amatriain Armas,0.3333333333333333,0.0,0.6666666666666666,49.0,38.0,0.0,0.013333333333333332,38.0,2
Ella Sillanp????,0.0,0.0,0.0,39.0,38.0,0.0,0.0,38.0,3
Elsa Terranova,0.0,0.0,0.0,44.0,32.0,0.0,0.0,32.0,3
Emiliano Martin Iriart,0.14285714285714285,0.0,0.0,46.0,35.285714285714285,0.0,0.0,35.285714285714285,3
Emilio Sanchez,0.38636363636363635,0.0,0.0,48.04545454545455,35.02272727272727,0.0,0.0,35.02272727272727,3
Emily Stellato,0.2857142857142857,0.14285714285714285,0.0,43.142857142857146,38.857142857142854,0.04081632653061224,0.0,38.857142857142854,0
Emma Karen Reyes Baca,0.0,0.0,0.0,19.0,14.0,0.0,0.0,14.0,3
Enric Sanmarti Beleta,0.0,0.0,0.0,35.0,26.0,0.0,0.0,26.0,3
Enrique Goenaga,0.417910447761194,0.0,0.014925373134328358,49.32835820895522,35.656716417910445,0.0,0.0002965599051008304,35.656716417910445,2
Enzo Jensen,0.38095238095238093,0.0,0.0,50.0,35.523809523809526,0.0,0.0,35.523809523809526,3
Erika Zanchetta,0.0,0.0,2.0,42.0,33.0,0.0,0.046511627906976744,33.0,2
Esther Carnicero Martin,0.375,0.0,0.05,45.4,37.575,0.0,0.0010775862068965517,37.575,2
Facundo Dehnike,0.5,0.0,0.0,49.125,38.5,0.0,0.0,38.5,3
Facundo Dominguez,0.3829787234042553,0.0,0.02127659574468085,49.0,37.12765957446808,0.0,0.000425531914893617,37.12765957446808,2
Facundo Erguy,0.0,0.0,0.0,33.0,22.0,0.0,0.0,22.0,3
Facundo Rodrigo Luis Lopez,0.42857142857142855,0.0,0.0,50.714285714285715,35.57142857142857,0.0,0.0,35.57142857142857,3
Faisal Alrebdi,0.0,0.0,0.3333333333333333,26.333333333333332,18.666666666666668,0.0,0.012195121951219513,18.666666666666668,2
Fares Al Janahi,0.0,0.0,0.0,32.5,27.5,0.0,0.0,27.5,3
Fatma Al Nabhani,0.0,0.0,0.0,28.0,25.0,0.0,0.0,25.0,3
Federico Alejandro Fleitas,0.0,0.0,0.0,43.0,45.0,0.0,0.0,45.0,3
Federico Chingotto,0.8162162162162162,0.0,0.010810810810810811,56.54054054054054,45.14594594594595,0.0,0.00018788163457022076,45.14594594594595,2
Federico Chiostri,0.0,0.0,0.0,45.5,29.0,0.0,0.0,29.0,3
Federico Mouri??o,0.37037037037037035,0.0,0.018518518518518517,47.870370370370374,36.592592592592595,0.0,0.000378931413414172,36.592592592592595,2
Felipe Calleja,0.0,0.0,1.0,38.0,28.0,0.0,0.02564102564102564,28.0,2
Fernando Belasteguin,0.5490196078431373,0.0,0.0392156862745098,50.411764705882355,38.372549019607845,0.0,0.0007627765064836002,38.372549019607845,2
Ferran Insa Sotillo,0.14285714285714285,0.0,0.0,44.0,30.428571428571427,0.0,0.0,30.428571428571427,3
Flavio Abbate,0.1875,0.0,0.0,44.0,27.25,0.0,0.0,27.25,3
Fran Ramirez Navas,0.3,0.0,0.0,45.5,33.6,0.0,0.0,33.6,3
Francesca Ligotti,0.0,0.0,0.0,44.0,36.0,0.0,0.0,36.0,3
Francisco Alameda Robles,0.0,0.0,0.0,37.0,27.0,0.0,0.0,27.0,3
Francisco Britos,0.5,0.0,0.0,43.0,34.0,0.0,0.0,34.0,3
Francisco Cabeza Teres,0.43478260869565216,0.0,0.043478260869565216,49.34782608695652,36.65217391304348,0.0,0.0008635578583765112,36.65217391304348,2
Francisco Gil,0.4583333333333333,0.013888888888888888,0.013888888888888888,48.583333333333336,37.486111111111114,0.00636574074074074,0.00028011204481792715,37.486111111111114,1
Francisco Guerrero,0.5591397849462365,0.010752688172043012,0.010752688172043012,50.54838709677419,36.01075268817204,0.006012255752110071,0.00020859407592824366,36.01075268817204,1
Francisco Jurado Sosa,0.25,0.0,0.0,44.0,26.25,0.0,0.0,26.25,3
Francisco Miguel Ramirez Navas,0.16666666666666666,0.0,0.0,45.666666666666664,31.666666666666668,0.0,0.0,31.666666666666668,3
Francisco Navarro,0.6764705882352942,0.0,0.022058823529411766,53.22794117647059,41.294117647058826,0.0,0.0004067796610169492,41.294117647058826,2
Franco Dal Bianco,0.3333333333333333,0.0,0.0,46.666666666666664,31.666666666666668,0.0,0.0,31.666666666666668,3
Franco Stupaczuk,0.7484276729559748,0.0,0.006289308176100629,55.15094339622642,42.9622641509434,0.0,0.00011200716845878136,42.9622641509434,2
Gabriela Roux Vidal,0.0,0.0,0.0,40.0,21.0,0.0,0.0,21.0,3
Gemma Triay Pons,0.8353658536585366,0.024390243902439025,0.006097560975609756,57.451219512195124,50.676829268292686,0.02037477691850089,0.00010431879824744419,50.676829268292686,0
Georges Wakim,0.0,0.0,0.0,41.5,23.5,0.0,0.0,23.5,3
Gerard Arnaldos Serrano,0.375,0.0,0.125,44.0,32.875,0.0,0.002777777777777778,32.875,2
Gianina Minieri,0.0,0.0,0.0,40.0,21.0,0.0,0.0,21.0,3
Gimena Sol Perez,0.0,0.0,0.0,24.0,12.0,0.0,0.0,12.0,3
Giorgia Marchetti,0.3333333333333333,0.020833333333333332,0.020833333333333332,46.854166666666664,39.0,0.006944444444444444,0.00043535045711797995,39.0,1
Giulia Dal Pozzo,0.16666666666666666,0.0,0.0,45.333333333333336,38.666666666666664,0.0,0.0,38.666666666666664,3
Giulia Sussarello,0.2,0.2,0.0,43.4,39.8,0.04000000000000001,0.0,39.8,0
Giulio Graziotti,0.0,0.0,0.0,43.57142857142857,28.571428571428573,0.0,0.0,28.571428571428573,3
Gonzalo Alfonso,0.4883720930232558,0.0,0.046511627906976744,50.18604651162791,38.348837209302324,0.0,0.0009086778736937755,38.348837209302324,2
Gonzalo Perez Arbona,0.0,0.0,1.0,39.0,17.0,0.0,0.025,17.0,2
Gonzalo Rubio,0.38235294117647056,0.014705882352941176,0.04411764705882353,47.779411764705884,34.10294117647059,0.005622837370242214,0.0009044317154054869,34.10294117647059,1
Guillem Figuerola Santiago,0.0,0.0,0.0,41.0,26.0,0.0,0.0,26.0,3
Guillermo Collado,0.43902439024390244,0.0,0.024390243902439025,49.073170731707314,35.41463414634146,0.0,0.0004870920603994155,35.41463414634146,2
Gustavo Nunes,0.16666666666666666,0.0,0.16666666666666666,41.0,23.0,0.0,0.003968253968253968,23.0,2
Hassan Adel Waly,0.0,0.0,0.0,38.0,27.0,0.0,0.0,27.0,3
Helena Wyckaert,0.25,0.25,0.0,41.75,28.5,0.0625,0.0,28.5,0
Henrique Barbosa,0.5,0.0,0.0,47.5,31.5,0.0,0.0,31.5,3
Ignacio Andres Lehyt Sances,0.0,0.0,0.0,34.0,9.0,0.0,0.0,9.0,3
Ignacio Piotto,0.3333333333333333,0.027777777777777776,0.027777777777777776,47.888888888888886,35.361111111111114,0.009259259259259259,0.0005681818181818182,35.361111111111114,1
Ignacio Sager,0.42028985507246375,0.0,0.10144927536231885,47.44927536231884,32.84057971014493,0.0,0.0020939276099311995,32.84057971014493,2
Iman Metwally,0.0,0.0,0.0,33.0,30.0,0.0,0.0,30.0,3
Inigo Jofre,0.4393939393939394,0.015151515151515152,0.06060606060606061,48.78787878787879,34.39393939393939,0.006657483930211203,0.0012172854534388314,34.39393939393939,1
Irene Jimenez,0.0,0.0,0.0,35.0,24.0,0.0,0.0,24.0,3
Isaac Huysveld,0.0,0.0,0.0,33.0,18.0,0.0,0.0,18.0,3
Ivan Ramirez,0.26666666666666666,0.0,0.03333333333333333,46.7,34.43333333333333,0.0,0.0006988120195667365,34.43333333333333,2
Ivo Andenmatten Gudi??o,0.0,0.0,1.0,38.0,28.0,0.0,0.02564102564102564,28.0,2
Jabor Al-Mutawa,0.0,0.0,0.0,27.0,27.5,0.0,0.0,27.5,3
Jaime Fermosell Delgado,0.3333333333333333,0.0,0.0,44.77777777777778,35.0,0.0,0.0,35.0,3
Jaime Munoz,0.275,0.0,0.0,47.125,34.325,0.0,0.0,34.325,3
Jairo Bautista,0.49382716049382713,0.0,0.012345679012345678,49.888888888888886,35.48148148148148,0.0,0.00024260067928190198,35.48148148148148,2
Jana Montes Cabruja,0.2857142857142857,0.0,0.07142857142857142,46.964285714285715,38.857142857142854,0.0,0.0014892032762472075,38.857142857142854,2
Janine Hemmes,0.0,0.0,0.0,31.0,21.0,0.0,0.0,21.0,3
Jaume Romera Barcelo,0.6666666666666666,0.0,0.16666666666666666,51.833333333333336,39.0,0.0,0.003154574132492113,39.0,2
Javier Barahona,0.4864864864864865,0.0,0.05405405405405406,49.0,36.13513513513514,0.0,0.001081081081081081,36.13513513513514,2
Javier Bravo Alvarez,0.0,0.0,0.0,38.0,12.0,0.0,0.0,12.0,3
Javier Garcia,0.4647887323943662,0.0,0.028169014084507043,49.352112676056336,36.70422535211268,0.0,0.0005594405594405594,36.70422535211268,2
Javier Garrido,0.5851063829787234,0.010638297872340425,0.0425531914893617,51.638297872340424,37.851063829787236,0.006224535989135355,0.0008084074373484236,37.851063829787236,1
Javier Leal,0.5617977528089888,0.011235955056179775,0.0,51.50561797752809,37.247191011235955,0.006312334301224593,0.0,37.247191011235955,1
Javier Martinez,0.38,0.0,0.0,47.82,35.28,0.0,0.0,35.28,3
Javier Navarro Perez,0.0,0.0,0.0,31.0,25.0,0.0,0.0,25.0,3
Javier Rico,0.44,0.0,0.02,48.06,35.32,0.0,0.00040766408479412964,35.32,2
Javier Rodriguez Marquez,0.0,0.0,1.0,39.0,17.0,0.0,0.025,17.0,2
Javier Ruiz,0.4126984126984127,0.015873015873015872,0.031746031746031744,49.03174603174603,35.58730158730159,0.006550768455530359,0.0006345177664974619,35.58730158730159,1
Javier Valdes,0.37735849056603776,0.0,0.05660377358490566,48.18867924528302,36.339622641509436,0.0,0.0011507479861910242,36.339622641509436,2
Jeremy Scatena,0.0,0.0,0.0,45.0,27.0,0.0,0.0,27.0,3
Jerome Inzerillo,0.0,0.0,0.0,48.0,31.0,0.0,0.0,31.0,3
Jessica Castello Lopez,0.5943396226415094,0.009433962264150943,0.018867924528301886,51.68867924528302,44.58490566037736,0.0056069775720897115,0.00035810205908683976,44.58490566037736,0
Jessica Ginier Barbier,0.0,0.0,0.0,36.75,26.5,0.0,0.0,26.5,3
Jesus Moya,0.38095238095238093,0.0,0.09523809523809523,48.23809523809524,34.642857142857146,0.0,0.001934235976789168,34.642857142857146,2
Jimena Velasco,0.3333333333333333,0.0,0.0,46.666666666666664,43.333333333333336,0.0,0.0,43.333333333333336,3
Jimena Velasco Postiguillo,0.40625,0.0,0.125,47.234375,40.90625,0.0,0.0025915127955944283,40.90625,2
Joao Maria Caiano,0.6666666666666666,0.0,0.0,50.666666666666664,41.333333333333336,0.0,0.0,41.333333333333336,3
Joel Olivera Palos,0.0,0.0,0.0,42.0,30.0,0.0,0.0,30.0,3
Johan Bergeron,0.14285714285714285,0.0,0.14285714285714285,43.714285714285715,33.42857142857143,0.0,0.003194888178913738,33.42857142857143,2
Johannes Lindmeyer,0.0,0.0,0.0,33.0,28.0,0.0,0.0,28.0,3
Jon Sanz,0.6475409836065574,0.01639344262295082,0.01639344262295082,52.10655737704918,40.13934426229508,0.010615425960763238,0.0003086896125945362,40.13934426229508,0
Jorge Nieto,0.6640625,0.0234375,0.015625,52.875,41.0234375,0.01556396484375,0.0002900232018561485,41.0234375,0
Jorge Ruiz,0.22727272727272727,0.045454545454545456,0.0,45.18181818181818,35.04545454545455,0.010330578512396695,0.0,35.04545454545455,1
Joris De Weerdt,0.0,0.0,0.0,36.0,26.0,0.0,0.0,26.0,3
Jose Angel Montoya,0.0,0.0,0.0,38.0,35.0,0.0,0.0,35.0,3
Jose Antonio Diestro,0.43661971830985913,0.0,0.0,48.63380281690141,36.15492957746479,0.0,0.0,36.15492957746479,3
Jose Carlos Gaspar,0.0,0.0,0.0,42.0,32.5,0.0,0.0,32.5,3
Jose David Sanchez,0.2916666666666667,0.0,0.041666666666666664,47.083333333333336,35.375,0.0,0.0008665511265164644,35.375,2
Jose Jimenez,0.375,0.017857142857142856,0.07142857142857142,47.55357142857143,35.125,0.006696428571428571,0.0014711290915777858,35.125,1
Jose Luis Gonzalez,0.22727272727272727,0.0,0.09090909090909091,47.18181818181818,34.09090909090909,0.0,0.001886792452830189,34.09090909090909,2
Jose Maria Alvarez Torres,0.0,0.0,0.0,39.0,25.0,0.0,0.0,25.0,3
Jose Maria Mouliaa,0.0,0.0,0.0,42.0,32.5,0.0,0.0,32.5,3
Jose Pablo Padilla,0.2,0.0,0.0,43.2,29.8,0.0,0.0,29.8,3
Jose Rico,0.4090909090909091,0.0,0.045454545454545456,47.36363636363637,35.65909090909091,0.0,0.0009398496240601503,35.65909090909091,2
Jose Roman Martinez Sanchis,0.0,0.0,0.0,39.0,29.0,0.0,0.0,29.0,3
Jose Solano Marmolejo,0.34615384615384615,0.0,0.0,46.46153846153846,32.88461538461539,0.0,0.0,32.88461538461539,3
Juan Cruz Belluati,0.36065573770491804,0.0,0.06557377049180328,46.83606557377049,33.0655737704918,0.0,0.0013708019191226869,33.0655737704918,2
