player_name,win_rate,aces,double_faults,total_points_won,total_won_on_return,IA,IE,ID,cluster
Karlos Rodriguez Vidal,0.5,0.0,0.5,52.5,46.0,0.0,0.009345794392523364,46.0,2
Khalid Saadon Alkuwari,0.0,0.0,0.0,34.5,23.0,0.0,0.0,23.0,0
Kimberley Ahumada Carrasco,0.0,0.0,0.0,32.5,16.5,0.0,0.0,16.5,0
Ksenia Sharifova,0.38636363636363635,0.0,0.0,47.59090909090909,37.06818181818182,0.0,0.0,37.06818181818182,2
Laila El Nimr,0.0,0.0,0.0,32.0,25.333333333333332,0.0,0.0,25.333333333333332,0
Lara Arruabarrena,0.30612244897959184,0.02040816326530612,0.04081632653061224,47.224489795918366,39.326530612244895,0.006247396917950853,0.0008463817181548878,39.326530612244895,2
Laura Luj??n Rodr??guez,0.0,0.0,0.0,43.5,38.0,0.0,0.0,38.0,0
Laura Lujan Rodriguez,0.2,0.0,0.13333333333333333,47.6,40.4,0.0,0.0027434842249657062,40.4,2
Lea Godallier,0.3548387096774194,0.03225806451612903,0.03225806451612903,49.41935483870968,41.67741935483871,0.011446409989594173,0.0006397952655150352,41.67741935483871,3
Leo Augsburger,0.6153846153846154,0.02197802197802198,0.03296703296703297,51.54945054945055,37.34065934065934,0.013524936601859681,0.0006273525721455459,37.34065934065934,3
Leonardo Yob,0.5,0.0,0.0,50.5,50.0,0.0,0.0,50.0,2
Letizia Maria Manquillo Alarda,0.5,0.0,0.0,43.0,34.5,0.0,0.0,34.5,2
Letizia Maria Manquillo Alarza,0.25,0.0,0.05,44.4,37.8,0.0,0.0011013215859030838,37.8,2
Lorena Alonso,0.3333333333333333,0.0,0.0,45.333333333333336,35.666666666666664,0.0,0.0,35.666666666666664,2
Lorena Alonso De Lera,0.0,0.0,0.0,40.0,32.666666666666664,0.0,0.0,32.666666666666664,0
Lorena Rufo Ortiz,0.410958904109589,0.0136986301369863,0.0958904109589041,49.04109589041096,41.794520547945204,0.005629574028898479,0.0019162332329592116,41.794520547945204,2
Lorena Vano,0.0,0.0,0.0,42.666666666666664,36.666666666666664,0.0,0.0,36.666666666666664,0
Lorena Vano Martin,0.18181818181818182,0.0,0.09090909090909091,45.54545454545455,36.45454545454545,0.0,0.001953125,36.45454545454545,2
Lorenzo Di Giovanni,0.3,0.0,0.0,44.4,30.8,0.0,0.0,30.8,2
Louise Bahurel,0.0,0.0,0.0,46.0,33.0,0.0,0.0,33.0,0
Lourdes Pascual Rodriguez,0.3333333333333333,0.0,0.0,45.333333333333336,35.666666666666664,0.0,0.0,35.666666666666664,2
Lucas Bergamini,0.5818181818181818,0.0,0.02727272727272727,51.472727272727276,39.70909090909091,0.0,0.0005197505197505197,39.70909090909091,2
Lucas Campagnolo,0.5375,0.0,0.025,49.9875,35.75,0.0,0.0004903162539838196,35.75,2
Lucia Garcia Trella,0.25,0.0,0.0,44.5,38.75,0.0,0.0,38.75,2
Lucia Martinez Gomez,0.43283582089552236,0.0,0.07462686567164178,48.16417910447761,38.582089552238806,0.0,0.0015179113539769277,38.582089552238806,2
Lucia Micaela Fernandez Lopez,0.0,0.0,0.0,46.0,37.5,0.0,0.0,37.5,0
Lucia Peralta Exposito,0.14285714285714285,0.0,0.07142857142857142,44.357142857142854,36.92857142857143,0.0,0.0015748031496062992,36.92857142857143,2
Lucia Perez Parra,0.0,0.0,0.0,46.0,37.5,0.0,0.0,37.5,0
Lucia Sainz Pelegri,0.5963302752293578,0.027522935779816515,0.06422018348623854,52.669724770642205,45.330275229357795,0.01641275986869792,0.0011965811965811966,45.330275229357795,3
Luciano Capra,0.46774193548387094,0.0,0.03225806451612903,49.54838709677419,37.20967741935484,0.0,0.0006381620931716656,37.20967741935484,2
Luciano Puppo,0.0,0.0,0.0,47.0,39.0,0.0,0.0,39.0,0
Lucile Pothier,0.0,0.0,0.5,43.0,35.5,0.0,0.011363636363636364,35.5,1
Luis Enrique Barrientos Garcia,0.0,0.0,0.0,35.666666666666664,24.666666666666668,0.0,0.0,24.666666666666668,0
Luis Hernandez,0.35714285714285715,0.0,0.03571428571428571,48.089285714285715,33.17857142857143,0.0,0.000727537286285922,33.17857142857143,2
Luis Pozo Carballo,0.0,0.0,0.0,37.0,27.0,0.0,0.0,27.0,0
Luisa Fernanda De La Pe??a Rosas,0.0,0.0,0.0,24.0,19.0,0.0,0.0,19.0,0
Maite Cano Pou,0.0,0.0,0.0,44.0,40.0,0.0,0.0,40.0,0
Majed Al Janahi,0.0,0.0,0.0,27.0,22.0,0.0,0.0,22.0,0
Manuel Aragon Herrera,0.5714285714285714,0.0,0.0,49.857142857142854,40.42857142857143,0.0,0.0,40.42857142857143,2
Manuel Casta??o,0.4666666666666667,0.0,0.06666666666666667,48.4,32.53333333333333,0.0,0.001349527665317139,32.53333333333333,2
Manuel Gayone,0.3333333333333333,0.0,0.0,41.333333333333336,30.333333333333332,0.0,0.0,30.333333333333332,2
Manuel Rocafort Lores,0.0,0.0,0.5,44.5,31.0,0.0,0.01098901098901099,31.0,1
Manuel Yuste Apolinar,0.0,0.0,0.0,30.0,20.0,0.0,0.0,20.0,0
Manuela Schuck Silva,0.21428571428571427,0.0,0.0,42.642857142857146,35.642857142857146,0.0,0.0,35.642857142857146,2
Mar??a Virginia Riera,0.4,0.0,0.1,52.2,45.7,0.0,0.0018796992481203006,45.7,2
Marc Lupon Martinez,0.0,0.0,0.0,43.0,25.0,0.0,0.0,25.0,0
Marc Quilez,0.3488372093023256,0.023255813953488372,0.046511627906976744,48.72093023255814,34.604651162790695,0.008112493239588967,0.0009354536950420954,34.604651162790695,2
Marc Sintes Villalonga,0.4375,0.0,0.0,49.5625,34.1875,0.0,0.0,34.1875,2
Marcella Koek,0.16666666666666666,0.0,0.0,42.583333333333336,35.0,0.0,0.0,35.0,2
Marco Cassetta,0.08333333333333333,0.0,0.08333333333333333,44.583333333333336,29.416666666666668,0.0,0.0018281535648994513,29.416666666666668,0
Marcos Cordoba,0.0,0.0,0.0,44.333333333333336,33.333333333333336,0.0,0.0,33.333333333333336,0
Marcos Gonzalez Blanco,0.0,0.0,0.0,43.0,27.0,0.0,0.0,27.0,0
Maria Casta??era Hernandez,0.0,0.0,0.0,31.0,17.0,0.0,0.0,17.0,0
Maria Del Carmen Villalba Sanchez,0.4,0.0,0.0,43.6,40.2,0.0,0.0,40.2,2
Maria Eulalia Rodriguez Abajo,0.38333333333333336,0.0,0.06666666666666667,47.53333333333333,39.28333333333333,0.0,0.0013736263736263737,39.28333333333333,2
Maria Jose Sanchez Alayeto,0.75,0.0,0.0,50.625,40.75,0.0,0.0,40.75,2
Maria Laura Ferreyra,0.0,0.0,0.0,36.0,22.5,0.0,0.0,22.5,0
Maria Pilar Sanchez Alayeto,0.75,0.0,0.0,50.625,40.75,0.0,0.0,40.75,2
Maria Portillo Perez,0.0,0.0,0.0,38.333333333333336,31.833333333333332,0.0,0.0,31.833333333333332,0
Maria Virginia Riera,0.375,0.0,0.0,45.25,38.0625,0.0,0.0,38.0625,2
Mariam Alsarraj,0.0,0.0,0.0,21.0,20.0,0.0,0.0,20.0,0
Marianela Montesi,0.0,0.0,0.0,38.333333333333336,32.333333333333336,0.0,0.0,32.333333333333336,0
Mariano Agustin Gonzalez San Martin,0.42857142857142855,0.0,0.0,49.285714285714285,36.0,0.0,0.0,36.0,2
Marina Guinart,0.5,0.03571428571428571,0.023809523809523808,48.976190476190474,39.785714285714285,0.017857142857142856,0.0004764173415912339,39.785714285714285,3
Marina Lobo,0.3275862068965517,0.0,0.10344827586206896,46.58620689655172,39.43103448275862,0.0,0.002173913043478261,39.43103448275862,2
Marina Pinacho Sanchez,0.0,0.0,0.0,37.0,27.0,0.0,0.0,27.0,0
Mario Del Castillo,0.3902439024390244,0.0,0.0,47.048780487804876,36.48780487804878,0.0,0.0,36.48780487804878,2
Mario Huete,0.4,0.0,0.05714285714285714,47.31428571428572,33.714285714285715,0.0,0.0011827321111768183,33.714285714285715,2
Mario Ortega,0.2903225806451613,0.03225806451612903,0.06451612903225806,46.354838709677416,34.61290322580645,0.009365244536940686,0.0013623978201634877,34.61290322580645,2
Marta Arellano Navarro,0.15,0.0,0.0,44.8,36.45,0.0,0.0,36.45,2
Marta Barrera De La Fuente,0.375,0.03571428571428571,0.03571428571428571,47.339285714285715,38.910714285714285,0.013392857142857142,0.0007388252678241596,38.910714285714285,3
Marta Borrero,0.28888888888888886,0.022222222222222223,0.06666666666666667,45.266666666666666,37.266666666666666,0.006419753086419753,0.001440922190201729,37.266666666666666,2
Marta Caparros Maldonado,0.3620689655172414,0.034482758620689655,0.034482758620689655,47.172413793103445,38.827586206896555,0.01248513674197384,0.0007158196134574088,38.827586206896555,3
Marta Marrero,0.2,0.0,0.0,44.8,39.2,0.0,0.0,39.2,2
Marta Marrero Marrero,0.41379310344827586,0.0,0.06896551724137931,49.62068965517241,41.793103448275865,0.0,0.0013623978201634877,41.793103448275865,2
Marta Ortega Gallego,0.6764705882352942,0.007352941176470588,0.029411764705882353,53.720588235294116,46.455882352941174,0.004974048442906574,0.0005374899220639614,46.455882352941174,2
Marta Talavan,0.35294117647058826,0.058823529411764705,0.09803921568627451,48.333333333333336,42.01960784313726,0.020761245674740487,0.001987281399046105,42.01960784313726,3
Martin Abud,0.4,0.0,0.0,48.0,38.0,0.0,0.0,38.0,2
Martin Ariel Andornino,0.0,0.0,0.0,46.0,36.0,0.0,0.0,36.0,0
Martin Di Nenno,0.7291666666666666,0.0,0.020833333333333332,53.88194444444444,41.74305555555556,0.0,0.0003796026825256232,41.74305555555556,2
Martin Sanchez Pi??eiro,0.5,0.0,0.0,49.0,38.5,0.0,0.0,38.5,2
Martina Calvo Santamaria,0.59375,0.03125,0.0625,51.453125,43.671875,0.0185546875,0.0011915400655347036,43.671875,3
Martina Fassio Goyeneche,0.41379310344827586,0.0,0.017241379310344827,48.41379310344828,40.46551724137931,0.0,0.0003489183531053733,40.46551724137931,2
Martina Parmigiani,0.0,0.0,0.6666666666666666,43.666666666666664,34.0,0.0,0.014925373134328358,34.0,1
Mashari Nawaf,0.0,0.0,0.0,41.0,31.0,0.0,0.0,31.0,0
Mateo Rivero,0.0,0.0,0.0,46.0,36.0,0.0,0.0,36.0,0
Matias Damian Gonzalez,0.0,0.0,0.0,45.5,39.0,0.0,0.0,39.0,0
Matias Emiliano Gutierrez C.,0.0,0.0,0.0,37.0,29.0,0.0,0.0,29.0,0
Matias Emmanuel Del Moral,0.0,0.0,0.0,45.0,29.0,0.0,0.0,29.0,0
Matteo Platania,0.0,0.0,0.0,42.0,34.0,0.0,0.0,34.0,0
Matteo Sargolini,0.0,0.0,0.0,42.0,34.0,0.0,0.0,34.0,0
Matthias Wunner,0.0,0.0,0.0,33.0,28.0,0.0,0.0,28.0,0
Mauricio A Rivero,0.5,0.0,0.0,43.0,34.0,0.0,0.0,34.0,2
Mauro Agustin Salandro,0.25,0.0,0.0,44.5,33.5,0.0,0.0,33.5,2
Max Sjovall,0.0,0.0,0.0,34.0,19.0,0.0,0.0,19.0,0
Maxi Sanchez,0.45,0.0,0.0125,49.15,36.625,0.0,0.00024925224327018947,36.625,2
Maxi Sanchez Blasco,0.46153846153846156,0.0,0.15384615384615385,49.53846153846154,37.30769230769231,0.0,0.0030441400304414006,37.30769230769231,2
Maxime Deloyer,0.0,0.0,0.0,37.0,21.0,0.0,0.0,21.0,0
Maxime Forcin,0.0,0.0,0.0,38.0,14.0,0.0,0.0,14.0,0
Maxime Joris,0.0,0.0,0.0,39.0,32.0,0.0,0.0,32.0,0
Maxime Moreau,0.0,0.0,0.0,47.333333333333336,34.0,0.0,0.0,34.0,0
Maximiliano Arce,0.5652173913043478,0.0,0.0,51.391304347826086,38.17391304347826,0.0,0.0,38.17391304347826,2
Maximiliano Jael Cejas,0.0,0.0,0.0,37.0,29.0,0.0,0.0,29.0,0
Melania Merino Saez,0.40384615384615385,0.0,0.09615384615384616,46.65384615384615,38.71153846153846,0.0,0.002017756255044391,38.71153846153846,2
Menno Nolten,0.4,0.0,0.0,46.2,32.4,0.0,0.0,32.4,2
Michele Bruno,0.0,0.0,0.0,38.0,23.0,0.0,0.0,23.0,0
Miguel Angel Solbes,0.1875,0.0,0.0,45.1875,31.8125,0.0,0.0,31.8125,0
Miguel Benitez,0.40476190476190477,0.023809523809523808,0.0,47.61904761904762,35.57142857142857,0.00963718820861678,0.0,35.57142857142857,2
Miguel Deus,0.4444444444444444,0.05555555555555555,0.1388888888888889,49.5,34.333333333333336,0.024691358024691357,0.0027502750275027505,34.333333333333336,3
Miguel Gonzalez,0.21428571428571427,0.0,0.07142857142857142,46.357142857142854,33.857142857142854,0.0,0.0015082956259426848,33.857142857142854,2
Miguel Lamperti,0.35185185185185186,0.0,0.037037037037037035,47.888888888888886,32.7037037037037,0.0,0.0007575757575757576,32.7037037037037,2
Miguel Melero Bernal,0.0,0.0,0.0,46.0,32.0,0.0,0.0,32.0,0
Miguel Semmler,0.4166666666666667,0.041666666666666664,0.041666666666666664,49.416666666666664,37.333333333333336,0.017361111111111112,0.0008264462809917355,37.333333333333336,3
Miguel Yanguas,0.6884057971014492,0.007246376811594203,0.028985507246376812,53.2536231884058,40.89855072463768,0.004988447805082966,0.0005342593829304127,40.89855072463768,2
Mireia Herrada Ruiz,0.0,0.0,0.0,31.5,24.0,0.0,0.0,24.0,0
Mohamed Aboulkassem,0.5,0.0,0.5,42.0,28.5,0.0,0.011627906976744186,28.5,1
Mohammed Abdulla,0.0,0.0,0.0,31.0,24.0,0.0,0.0,24.0,0
Mohammed Al Khanji,0.0,0.0,0.0,27.0,27.5,0.0,0.0,27.5,0
Mohammed Saadon Alkuwari,0.0,0.0,0.2,33.6,20.2,0.0,0.005780346820809248,20.2,0
Momo Gonzalez,0.639344262295082,0.0,0.00819672131147541,52.30327868852459,39.704918032786885,0.0,0.00015377518068583732,39.704918032786885,2
Monica Gomez Rivas,0.26666666666666666,0.0,0.0,43.266666666666666,38.333333333333336,0.0,0.0,38.333333333333336,2
Mora Hakim,0.0,0.0,0.0,25.0,10.0,0.0,0.0,10.0,0
Moura Hakim,0.0,0.0,0.0,35.5,33.0,0.0,0.0,33.0,0
Nacho Moragues Molt??,0.6,0.0,0.0,49.6,37.2,0.0,0.0,37.2,2
Nacho Vilari??o,0.35714285714285715,0.0,0.0,46.476190476190474,33.214285714285715,0.0,0.0,33.214285714285715,2
Naim Horacio Diaz,0.0,0.0,0.0,44.0,41.0,0.0,0.0,41.0,0
Natalia Blanco,0.0,0.0,0.0,33.5,24.5,0.0,0.0,24.5,0
Natividad Lopez Diaz,0.16666666666666666,0.0,0.0,42.666666666666664,34.0,0.0,0.0,34.0,0
Nawaf Alkadi,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,0
Nicolas Suescun,0.3333333333333333,0.0,0.0,47.111111111111114,36.44444444444444,0.0,0.0,36.44444444444444,2
Noa Canovas Paredes,0.391304347826087,0.0,0.10144927536231885,47.18840579710145,40.971014492753625,0.0,0.002105263157894737,40.971014492753625,2
Noemi Aguilar Carrillo,0.2857142857142857,0.0,0.02857142857142857,46.48571428571429,39.08571428571429,0.0,0.0006016847172081828,39.08571428571429,2
Nuno Deus,0.4473684210526316,0.05263157894736842,0.18421052631578946,49.3421052631579,34.18421052631579,0.023545706371191133,0.003659174072138003,34.18421052631579,3
Nuria Rodriguez,0.4057971014492754,0.0,0.057971014492753624,48.78260869565217,41.6231884057971,0.0,0.0011644832605531296,41.6231884057971,2
Nuria Vivancos,0.16666666666666666,0.0,0.0,44.333333333333336,36.333333333333336,0.0,0.0,36.333333333333336,2
Omar Althagib,0.0,0.0,0.5,30.0,21.0,0.0,0.016129032258064516,21.0,1
Oscar Matias Almada,0.0,0.0,0.0,47.0,32.333333333333336,0.0,0.0,32.333333333333336,0
Pablo Acevedo Iturribarria,0.0,0.0,0.0,35.0,17.0,0.0,0.0,17.0,0
Pablo Cardona,0.6063829787234043,0.010638297872340425,0.05319148936170213,51.297872340425535,36.787234042553195,0.006450882752376642,0.0010170870626525631,36.787234042553195,2
Pablo Castillo Valverde,0.0,0.0,0.0,41.25,29.5,0.0,0.0,29.5,0
Pablo Francisco Amora Hernandez,0.0,0.0,0.0,37.0,21.0,0.0,0.0,21.0,0
Pablo Garcia Rodrigo,0.34545454545454546,0.0,0.01818181818181818,47.61818181818182,35.14545454545455,0.0,0.00037397157816005983,35.14545454545455,2
Pablo Lij??,0.36363636363636365,0.0,0.09090909090909091,48.81818181818182,36.72727272727273,0.0,0.0018248175182481751,36.72727272727273,2
Pablo Lijo,0.4339622641509434,0.0,0.018867924528301886,49.43396226415094,36.83018867924528,0.0,0.0003741114852225963,36.83018867924528,2
Pablo Lima,0.42857142857142855,0.14285714285714285,0.0,50.42857142857143,43.142857142857146,0.06122448979591836,0.0,43.142857142857146,3
Pablo Marqu??s Gonzalez,0.0,0.0,0.0,47.0,31.0,0.0,0.0,31.0,0
Pablo Molina Tofanelli,0.3333333333333333,0.0,0.0,47.666666666666664,45.666666666666664,0.0,0.0,45.666666666666664,2
Pablo Pastor Landaburu,0.5,0.0,0.0,50.5,41.5,0.0,0.0,41.5,2
Pablo Reina Ambel,0.0,0.0,0.0,41.0,27.0,0.0,0.0,27.0,0
Patricia Llaguno Zielinski,0.5865384615384616,0.019230769230769232,0.0673076923076923,52.70192307692308,45.07692307692308,0.011279585798816568,0.001253357206803939,45.07692307692308,3
Patricia Maria Ribeiro,0.21428571428571427,0.0,0.0,41.42857142857143,33.785714285714285,0.0,0.0,33.785714285714285,2
Patricia Martinez Fortun,0.3157894736842105,0.02631578947368421,0.10526315789473684,46.026315789473685,39.78947368421053,0.008310249307479223,0.0022383883603805258,39.78947368421053,2
Pau Mi??ano Ortinez,0.3333333333333333,0.0,0.0,47.166666666666664,34.166666666666664,0.0,0.0,34.166666666666664,2
Paula Josemaria Martin,0.8280254777070064,0.025477707006369428,0.01910828025477707,57.22929936305732,49.59235668789809,0.02109619051482819,0.00032815576460293154,49.59235668789809,3
Pedro Araujo,0.2,0.0,0.0,46.2,32.6,0.0,0.0,32.6,0
Pedro Melendez Amaya,0.23529411764705882,0.0,0.0,48.1764705882353,35.588235294117645,0.0,0.0,35.588235294117645,2
Pedro Vera,0.0,0.0,0.0,40.5,30.0,0.0,0.0,30.0,0
Pepe Aliaga,0.0,0.0,0.0,44.5,27.0,0.0,0.0,27.0,0
Philemon Raichman,0.5,0.0,0.0,47.75,32.25,0.0,0.0,32.25,2
Pier Giulio Farabbi,0.0,0.0,0.0,45.5,34.0,0.0,0.0,34.0,0
Pol Hernandez,0.4146341463414634,0.0,0.0,49.31707317073171,36.19512195121951,0.0,0.0,36.19512195121951,2
Pyry Hyrkk??nen,0.0,0.0,0.0,42.0,20.0,0.0,0.0,20.0,0
Qassem Alobidan,0.0,0.0,0.0,27.0,17.0,0.0,0.0,17.0,0
Rafael Mendez,0.43333333333333335,0.0,0.0,48.06666666666667,36.96666666666667,0.0,0.0,36.96666666666667,2
Ramiro Moyano,0.35714285714285715,0.0,0.047619047619047616,47.285714285714285,35.333333333333336,0.0,0.0009861932938856016,35.333333333333336,2
Ramiro Valenzuela,0.4444444444444444,0.0,0.0,49.55555555555556,36.916666666666664,0.0,0.0,36.916666666666664,2
Raquel Eugenio Barrera,0.46808510638297873,0.0,0.0425531914893617,48.787234042553195,41.723404255319146,0.0,0.0008547008547008546,41.723404255319146,2
Raquel Piltcher,0.08333333333333333,0.0,0.0,42.916666666666664,37.0,0.0,0.0,37.0,0
Raquel Segura Aguilar,0.0,0.0,0.0,46.5,41.75,0.0,0.0,41.75,0
Rashed Nawaf,0.0,0.0,0.0,41.0,31.0,0.0,0.0,31.0,0
Raul Marcos,0.375,0.0,0.0625,47.0,34.875,0.0,0.0013020833333333333,34.875,2
Rayan Abdulla,0.0,0.0,0.0,30.333333333333332,27.333333333333332,0.0,0.0,27.333333333333332,0
Rebeca Lopez Lopez,0.3333333333333333,0.0,0.0,42.5,34.416666666666664,0.0,0.0,34.416666666666664,2
Renata Martinez Becerra,0.0,0.0,0.0,19.0,3.0,0.0,0.0,3.0,0
Renzo Gabriel Nu??ez,0.5,0.0,0.0,50.5,39.5,0.0,0.0,39.5,2
Ricardo Martinez,0.0,0.0,0.5,44.0,32.5,0.0,0.011111111111111112,32.5,1
Riccardo Sinicropi,0.0,0.0,0.0,42.5,31.833333333333332,0.0,0.0,31.833333333333332,0
Roberto Belmont Pastor,0.0,0.0,0.0,42.5,32.0,0.0,0.0,32.0,0
Rodrigo Coello Manso,0.25,0.0,0.0,48.25,30.5,0.0,0.0,30.5,0
Roger Aromi Siquier,0.0,0.0,0.0,45.0,31.0,0.0,0.0,31.0,0
Ruben Rivera,0.2,0.0,0.0,46.8,37.6,0.0,0.0,37.6,2
Saana Saarteinen,0.0,0.0,0.0,39.0,38.0,0.0,0.0,38.0,0
Salvador Oria,0.4074074074074074,0.0,0.09259259259259259,47.96296296296296,33.648148148148145,0.0,0.0018910741301059,33.648148148148145,2
Samuel Rivas Garcia,0.5,0.0,0.0,47.0,34.25,0.0,0.0,34.25,2
Sandra Bellver Fructuoso,0.23529411764705882,0.0,0.029411764705882353,45.1764705882353,36.911764705882355,0.0,0.0006369426751592356,36.911764705882355,2
Sandra Hernandez Camacho,0.5,0.0,0.0,44.5,38.0,0.0,0.0,38.0,2
Sandra Oliveras Gonzalez,0.0,0.0,0.0,41.0,28.0,0.0,0.0,28.0,0
Santiago Frugoni,0.0,0.0,0.0,45.0,29.0,0.0,0.0,29.0,0
Santiago Jose Pineda Cabello,0.0,0.0,0.0,41.5,24.5,0.0,0.0,24.5,0
Santiago Rolla,0.5,0.0,0.5,44.0,32.0,0.0,0.011111111111111112,32.0,2
Sanyo Gutierrez,0.4939759036144578,0.0,0.03614457831325301,49.265060240963855,36.30120481927711,0.0,0.0007190795781399808,36.30120481927711,2
Sara Errani,0.0,0.0,0.0,49.0,36.0,0.0,0.0,36.0,0
Sara Foguer Lapuente,0.0,0.0,0.0,45.0,37.0,0.0,0.0,37.0,0
Sara Mohammed Salhab,0.0,0.0,0.0,24.0,12.0,0.0,0.0,12.0,0
Sara Pujals Perez,0.3,0.0,0.05,44.85,35.45,0.0,0.0010905125408942203,35.45,2
Sara Ruiz Soto,0.2830188679245283,0.03773584905660377,0.09433962264150944,46.81132075471698,39.490566037735846,0.010679957280170878,0.001973164956590371,39.490566037735846,2
Saska Huttunen,0.0,0.0,0.0,42.0,20.0,0.0,0.0,20.0,0
Sattam Alshahrani,0.0,0.0,0.0,31.5,20.5,0.0,0.0,20.5,0
Sebastian Mu??oz Campos,0.0,0.0,0.0,34.0,9.0,0.0,0.0,9.0,0
Sergio Alba,0.25,0.0,0.0,46.5,36.25,0.0,0.0,36.25,2
Sergio Arias Aznar,0.5,0.0,0.0,52.0,41.5,0.0,0.0,41.5,2
Sergio Icardo,0.2,0.0,0.0,45.8,30.2,0.0,0.0,30.2,0
Silvana Campus,0.0,0.0,0.0,33.0,14.0,0.0,0.0,14.0,0
Silvia Lopez Vidal,0.0,0.0,0.0,21.0,20.0,0.0,0.0,20.0,0
Simon Vasquez,0.5,0.0,0.0,50.5,39.5,0.0,0.0,39.5,2
Simon Wagner,0.0,0.0,0.0,46.0,43.0,0.0,0.0,43.0,2
Simone Cremona,0.4,0.0,0.06666666666666667,46.266666666666666,35.333333333333336,0.0,0.0014104372355430183,35.333333333333336,2
Simone Iacovino,0.4,0.0,0.0,45.6,33.4,0.0,0.0,33.4,2
Sofia Araujo,0.65625,0.0078125,0.0234375,52.953125,44.5390625,0.005126953125,0.0004344048653344917,44.5390625,2
Sofia Saiz Vallejo,0.3389830508474576,0.0,0.13559322033898305,46.67796610169491,39.79661016949152,0.0,0.0028439388553146107,39.79661016949152,2
Sten Richters,0.2,0.0,0.0,42.6,31.2,0.0,0.0,31.2,0
Stephanie Weterings,0.0,0.0,0.14285714285714285,42.142857142857146,35.42857142857143,0.0,0.003311258278145695,35.42857142857143,0
Tamara Icardo Alcorisa,0.6534653465346535,0.0297029702970297,0.0297029702970297,53.336633663366335,45.336633663366335,0.019409861778257032,0.0005466472303206997,45.336633663366335,3
Teo Gamondi,0.0,0.0,0.0,43.0,27.5,0.0,0.0,27.5,0
Teodoro Zapata,0.3787878787878788,0.0,0.045454545454545456,48.666666666666664,35.984848484848484,0.0,0.0009151921903599756,35.984848484848484,2
Teresa Navarro,0.25,0.0,0.0,46.5,38.25,0.0,0.0,38.25,2
Teresa Navarro lopez-Barajas,0.2826086956521739,0.0,0.021739130434782608,45.608695652173914,38.630434782608695,0.0,0.0004664179104477612,38.630434782608695,2
Thijs Roper,0.3333333333333333,0.0,0.0,44.833333333333336,35.833333333333336,0.0,0.0,35.833333333333336,2
Thomas Leygue,0.29411764705882354,0.0,0.17647058823529413,46.76470588235294,34.1764705882353,0.0,0.0036945812807881776,34.1764705882353,2
Thomas Vanbauce,0.0,0.0,0.0,42.5,37.5,0.0,0.0,37.5,0
Tia Louisa Norton,0.0,0.0,1.0,47.0,43.0,0.0,0.020833333333333332,43.0,1
Timeo Fonteny,0.0,0.0,0.0,45.0,36.0,0.0,0.0,36.0,0
Tino Libaak,0.4576271186440678,0.01694915254237288,0.03389830508474576,49.96610169491525,35.898305084745765,0.007756391841424878,0.0006651147322913203,35.898305084745765,2
Tolito Aguirre,0.4473684210526316,0.0,0.07894736842105263,50.76315789473684,39.18421052631579,0.0,0.0015251652262328417,39.18421052631579,2
Tomas Luco,0.0,0.0,0.0,44.0,39.0,0.0,0.0,39.0,0
Toni Bueno,0.35,0.05,0.0,48.5,37.4,0.017499999999999998,0.0,37.4,3
Valentina Tommasi,0.0,0.0,0.0,38.5,35.5,0.0,0.0,35.5,0
Veronica Cepede Royg,0.0,0.0,0.0,32.0,33.0,0.0,0.0,33.0,0
Veronica Virseda,0.584070796460177,0.017699115044247787,0.008849557522123894,52.1858407079646,45.415929203539825,0.010337536220534106,0.00016638935108153079,45.415929203539825,3
Victor Mena,0.2962962962962963,0.0,0.0,48.25925925925926,36.55555555555556,0.0,0.0,36.55555555555556,2
Victor Ruiz,0.4430379746835443,0.012658227848101266,0.02531645569620253,48.70886075949367,36.177215189873415,0.0056080756289056235,0.0005092946269416858,36.177215189873415,2
Victor Tur Checa,0.0,0.0,0.0,42.5,32.0,0.0,0.0,32.0,0
Victoria Iglesias Segador,0.47368421052631576,0.013157894736842105,0.013157894736842105,48.44736842105263,40.0921052631579,0.006232686980609418,0.00026609898882384245,40.0921052631579,2
Victoria Kurz,0.0,0.0,0.0,40.0,33.0,0.0,0.0,33.0,0
Virginia Riera,0.5681818181818182,0.022727272727272728,0.0,52.56818181818182,44.27272727272727,0.01291322314049587,0.0,44.27272727272727,3
Xenia Clasca Vidiella,0.25,0.0,0.0,42.0,35.375,0.0,0.0,35.375,2
Yoan Boronad,0.0,0.0,0.0,45.0,36.0,0.0,0.0,36.0,0
Youp De Kroon,0.0,0.0,0.0,44.0,29.0,0.0,0.0,29.0,0
Youssef Hossam,0.375,0.0,0.125,44.875,29.0,0.0,0.0027247956403269754,29.0,2
Z?? Alexandre Meireles,0.0,0.0,0.0,42.0,27.0,0.0,0.0,27.0,0
